id;firmbr;firm;brand;city;year;quarter;share;price;sugar;mushy;z1;z2;z3;z4;z5;z6;z7;z8;z9;z10;z11;z12;z13;z14;z15;z16;z17;z18;z19;z20
401235880;4012;4;12;35;88;2;0.0062;0.104;12;0;-0.463;0.02;0.712;-0.302;-0.205;-0.024;-2.528;0.181;-0.36;0.464;5.417;0.311;-0.007;0.065;0.021;0.046;0.028;0.067;0.093;0.066
601835880;6018;6;18;35;88;2;0.0112;0.177;0;0;-0.354;-0.021;2.311;-0.144;-0.233;-0.149;9.517;0.485;-2.769;0.421;10.079;0.423;0.013;0.168;0.08;0.177;0.147;0.131;0.159;0.148
100436880;1004;1;4;36;88;2;0.031;0.066;2;1;0.344;0.018;-2.438;-0.324;-0.419;-0.016;0.867;-0.627;-0.224;-0.446;-0.492;-0.541;0.012;0.024;0.024;0.009;-0.001;0.021;-0.013;0.036
100636880;1006;1;6;36;88;2;0.0013;0.145;18;1;0.427;0.073;-12.998;-0.839;-0.103;-0.016;-1.923;-0.101;-0.176;-0.567;-9.592;-0.468;0.028;0.105;0.119;0.095;0.092;0.116;0.144;0.11
100736880;1007;1;7;36;88;2;0.0031;0.099;4;1;0.347;0.025;-1.447;-0.321;-0.416;-0.039;-0.547;-0.636;-0.63;-0.447;-1.825;-0.535;0.02;0.081;0.105;0.053;0.163;0.047;0.08;0.073
100936880;1009;1;9;36;88;2;0.0046;0.13;3;0;0.345;0.027;-2.001;0.233;-0.424;-0.077;0.124;0.454;-1.355;-0.444;-1.189;-0.084;0.026;0.101;0.077;0.109;0.088;0.098;0.02;0.094
101136880;1011;1;11;36;88;2;0.0109;0.177;12;0;0.354;0.002;-1.83;-0.074;-0.395;-0.084;-5.486;0.084;-1.426;-0.423;-5.217;-0.01;0.015;0.146;0.203;0.102;0.149;0.144;0.145;0.144
101336880;1013;1;13;36;88;2;0.0046;0.127;14;0;0.389;0.039;-5.206;-0.061;-0.352;-0.048;-5.284;0.049;-0.778;-0.415;-4.821;-0.025;0.02;0.091;0.123;0.09;0.088;0.084;0.097;0.092
101736880;1017;1;17;36;88;2;0.0995;0.113;3;1;0.343;0.027;-2.006;-0.38;-0.422;-0.049;0.238;-0.742;-0.821;-0.446;-1.128;-0.52;0.023;0.065;0.054;0.059;0.107;0.056;0.146;0.076
103036880;1030;1;30;36;88;2;0.0043;0.103;4;0;0.349;0.025;-1.283;-0.03;-0.422;-0.041;-0.665;0.159;-0.67;-0.442;-1.959;0.008;0.021;0.077;0.017;0.088;0.031;0.071;0.014;0.078
104536880;1045;1;45;36;88;2;0.0033;0.12;14;0;0.395;0.045;-5.424;-0.058;-0.345;-0.043;-5.15;0.047;-0.707;-0.416;-4.844;-0.025;0.021;0.082;0.134;0.113;0.127;0.092;0.064;0.081
200536880;2005;2;5;36;88;2;0.0337;0.099;1;0;0.344;0.021;-2.991;0.178;-0.426;-0.029;3.055;0.392;-0.423;-0.444;-0.466;-0.064;0.019;0.062;0.087;0.082;0.124;0.063;0.095;0.06
200836880;2008;2;8;36;88;2;0.0192;0.088;11;0;0.399;0.049;-2.421;-0.059;-0.364;-0.031;-4.144;0.049;-0.497;-0.419;-4.869;-0.011;0.023;0.041;-0.024;0.121;0.02;0.043;0.064;0.053
201536880;2015;2;15;36;88;2;0.0023;0.077;4;1;0.351;0.022;-1.397;-0.33;-0.411;-0.024;-0.558;-0.598;-0.374;-0.447;-1.845;-0.532;0.015;0.063;0.102;0.051;0.078;0.045;0.079;0.046
201636880;2016;2;16;36;88;2;0.0039;0.132;3;1;0.343;0.032;-2.054;-0.529;-0.423;-0.072;0.22;-0.914;-1.245;-0.446;-1.106;-0.467;0.027;0.109;0.141;0.115;0.046;0.096;0.116;0.101
201936880;2019;2;19;36;88;2;0.0261;0.079;13;0;0.428;0.06;-5.483;-0.048;-0.308;-0.023;-4.167;0.037;-0.366;-0.42;-5.017;-0.018;0.024;0.044;0.103;0.036;0.04;0.042;0.167;0.046
202636880;2026;2;26;36;88;2;0.0223;0.125;13;0;0.384;0.037;-3.847;-0.064;-0.365;-0.049;-5.093;0.053;-0.801;-0.417;-4.956;-0.02;0.02;0.072;0.006;0.092;0.068;0.081;0.116;0.101
202836880;2028;2;28;36;88;2;0.004;0.187;16;1;0.401;0.036;-5.685;-0.516;-0.309;-0.066;-5.592;-0.369;-1.076;-0.473;-7.283;-0.306;0.024;0.137;0.125;0.151;0.09;0.145;0.163;0.156
204036880;2040;2;40;36;88;2;0.0051;0.119;10;0;0.371;0.033;-1.06;-0.071;-0.393;-0.049;-4.105;0.068;-0.818;-0.425;-4.862;-0.002;0.022;0.089;-0.009;-0.045;0.09;0.082;0.044;0.098
204836880;2048;2;48;36;88;2;0.0014;0.159;3;0;0.345;0.038;-2.082;0.434;-0.423;-0.146;-0.008;0.661;-2.747;-0.444;-1.092;-0.158;0.032;0.098;0.139;0.037;0.101;0.123;0.111;0.14
300636880;3006;3;6;36;88;2;0.0067;0.136;20;1;0.344;0.096;-18.827;-0.928;0.094;0.013;2.022;0.113;0.329;-0.632;-12.191;-0.582;0.029;0.111;0.029;0.055;0.105;0.118;0.117;0.097
301436880;3014;3;14;36;88;2;0.0324;0.146;7;0;0.351;0.024;-0.324;-0.02;-0.416;-0.078;-3.368;0.175;-1.349;-0.439;-3.537;-0.001;0.026;0.104;0.106;0.14;0.093;0.099;0.09;0.111
400236880;4002;4;2;36;88;2;0.0068;0.186;14;0;0.354;-0.014;-3.992;-0.074;-0.384;-0.084;-6.081;0.069;-1.4;-0.416;-4.866;-0.023;0.006;0.143;0.093;0.185;0.152;0.146;0.17;0.15
401036880;4010;4;10;36;88;2;0.0749;0.092;6;0;0.36;0.031;-0.476;-0.07;-0.412;-0.034;-1.929;0.088;-0.56;-0.435;-3.238;0.015;0.02;0.028;0.101;0.09;0.008;0.055;0.141;0.059
401236880;4012;4;12;36;88;2;0.0088;0.082;12;0;0.414;0.055;-3.786;-0.053;-0.34;-0.027;-4.236;0.042;-0.426;-0.418;-4.936;-0.015;0.024;0.062;-0.015;0.085;0.035;0.06;0.02;0.04
601836880;6018;6;18;36;88;2;0.0177;0.118;0;0;0.344;0.026;-3.405;0.422;-0.424;-0.06;6.291;0.648;-1.03;-0.444;-0.713;-0.154;0.023;0.091;0.08;0.071;0.087;0.072;0.114;0.081
100437880;1004;1;4;37;88;2;0.0053;0.096;2;1;-0.637;0.031;-3.071;-1.003;-0.205;-0.008;2.895;-0.543;-0.067;0.018;2.399;-0.119;0.006;0.074;0.055;0.046;0.07;0.069;0.118;0.063
100637880;1006;1;6;37;88;2;0.011;0.136;18;1;-0.775;0.011;-9.965;-0.486;-0.083;-0.012;-1.707;-0.097;-0.117;-0.046;-2.86;-0.392;0.006;0.097;0.084;0.079;0.1;0.087;0.164;0.106
100737880;1007;1;7;37;88;2;0.0061;0.143;4;1;-0.644;0.038;-1.272;-0.957;-0.201;-0.038;1.946;-0.58;-0.587;0.027;2.575;-0.146;0.015;0.092;0.162;0.1;0.158;0.118;0.05;0.117
100937880;1009;1;9;37;88;2;0.0317;0.096;3;0;-0.642;0.029;-2.046;0.137;-0.203;-0.008;2.364;0.107;-0.051;0.032;2.461;-0.052;0.005;0.066;0.09;0.078;0.068;0.076;0.029;0.062
101137880;1011;1;11;37;88;2;0.0602;0.169;12;0;-0.668;0.047;-3.722;-0.029;-0.169;-0.044;-2.234;0.066;-0.679;0.058;0.829;0.025;0.017;0.133;0.151;0.142;0.145;0.127;0.056;0.13
101337880;1013;1;13;37;88;2;0.0222;0.136;14;0;-0.679;0.031;-5.976;-0.036;-0.131;-0.02;-2.264;0.033;-0.259;0.11;1.105;0.024;0.003;0.093;0.089;0.011;0.078;0.085;0.105;0.107
101737880;1017;1;17;37;88;2;0.0135;0.102;3;1;-0.642;0.032;-2.288;-0.949;-0.202;-0.013;2.215;-0.524;-0.14;0.018;2.425;-0.142;0.007;0.069;0.086;0.021;0.081;0.057;0.133;0.067
103037880;1030;1;30;37;88;2;0.0018;0.157;4;0;-0.636;0.039;-0.728;0.185;-0.2;-0.05;2.25;0.144;-0.807;0.036;2.767;-0.069;0.018;0.125;0.16;0.099;0.121;0.142;0.145;0.115
104537880;1045;1;45;37;88;2;0.0078;0.113;14;0;-0.68;0.027;-6.559;-0.031;-0.111;-0.012;-1.854;0.022;-0.118;0.141;1.646;0.019;-0.001;0.063;0.119;0.017;0.14;0.08;0.084;0.072
200537880;2005;2;5;37;88;2;0.0121;0.113;1;0;-0.625;0.031;-3.894;0.257;-0.207;-0.018;4.223;0.159;-0.229;0.031;2.364;-0.102;0.009;0.074;0.183;0.137;0.109;0.091;0.076;0.079
200837880;2008;2;8;37;88;2;0.0221;0.101;11;0;-0.663;0.029;-3.177;-0.025;-0.152;-0.011;-1.48;0.035;-0.125;0.079;1.303;0.021;0.003;0.045;0.152;0.031;0.12;0.065;-0.002;0.072
201537880;2015;2;15;37;88;2;0.0019;0.134;4;1;-0.646;0.036;-1.396;-0.94;-0.201;-0.032;1.861;-0.562;-0.476;0.025;2.529;-0.151;0.014;0.106;0.133;0.135;0.111;0.094;0.028;0.11
201637880;2016;2;16;37;88;2;0.0243;0.12;3;1;-0.641;0.034;-2.124;-0.986;-0.203;-0.023;2.433;-0.562;-0.327;0.023;2.494;-0.129;0.011;0.076;-0.032;0.033;0.076;0.074;0.053;0.085
201937880;2019;2;19;37;88;2;0.0094;0.133;13;0;-0.673;0.033;-4.765;-0.034;-0.144;-0.021;-2.139;0.038;-0.281;0.09;1.006;0.025;0.005;0.084;0.134;0.065;0.145;0.096;0.104;0.098
202637880;2026;2;26;37;88;2;0.0051;0.157;13;0;-0.672;0.04;-4.593;-0.036;-0.156;-0.034;-2.445;0.052;-0.498;0.072;0.718;0.027;0.012;0.126;0.067;0.139;0.168;0.118;0.137;0.11
202837880;2028;2;28;37;88;2;0.0092;0.203;16;1;-0.72;0.036;-6.903;-0.447;-0.143;-0.049;-3.467;-0.359;-0.738;-0.011;-1.656;-0.415;0.024;0.151;0.283;0.176;0.142;0.162;0.153;0.161
204037880;2040;2;40;37;88;2;0.0037;0.101;10;0;-0.661;0.03;-2.512;-0.019;-0.164;-0.012;-1.194;0.04;-0.13;0.066;1.408;0.018;0.004;0.068;0.03;0.044;0.068;0.077;0.01;0.057
204837880;2048;2;48;37;88;2;0.0023;0.156;3;0;-0.629;0.037;-1.479;0.231;-0.202;-0.051;2.986;0.16;-0.83;0.035;2.722;-0.089;0.018;0.127;0.109;0.144;0.115;0.133;0.173;0.126
300637880;3006;3;6;37;88;2;0.0212;0.146;20;1;-0.792;0.004;-12.797;-0.49;-0.068;-0.01;-1.334;-0.052;-0.065;-0.029;-3.399;-0.34;0.003;0.103;0.128;0.054;0.139;0.094;0.077;0.114
301437880;3014;3;14;37;88;2;0.0062;0.146;7;0;-0.656;0.04;-0.78;0.051;-0.19;-0.037;0.265;0.091;-0.56;0.042;2.245;-0.011;0.015;0.108;0.147;0.141;0.133;0.117;0.07;0.121
400237880;4002;4;2;37;88;2;0.036;0.163;14;0;-0.676;0.04;-5.618;-0.04;-0.148;-0.035;-2.741;0.049;-0.504;0.083;0.591;0.028;0.01;0.123;0.103;0.075;0.125;0.132;0.146;0.122
401037880;4010;4;10;37;88;2;0.0029;0.106;6;0;-0.654;0.03;-1.191;0.045;-0.193;-0.014;0.58;0.072;-0.17;0.04;2.187;-0.011;0.007;0.05;0.09;0.024;0.109;0.087;0.029;0.068
401237880;4012;4;12;37;88;2;0.0626;0.056;12;0;-0.658;0.02;-4.943;-0.022;-0.101;-0.002;-1.248;0.012;0.018;0.152;1.861;0.015;-0.002;0.013;0.042;0.066;-0.017;-0.004;0.034;0.019
601837880;6018;6;18;37;88;2;0.0087;0.138;0;0;-0.614;0.032;-5.406;0.329;-0.208;-0.039;5.391;0.19;-0.617;0.033;2.127;-0.133;0.014;0.093;0.166;0.119;0.095;0.099;0.059;0.109
100438880;1004;1;4;38;88;2;0.0021;0.092;2;1;-0.008;-0.066;-2.479;-0.276;0.004;0.017;4.466;-0.643;0.393;-0.084;3.543;-0.505;0.014;0.072;0.034;0.082;0.039;0.07;0.151;0.068
100638880;1006;1;6;38;88;2;0.0115;0.132;18;1;-0.412;-0.007;-10.71;-0.785;0.282;0.036;4.643;0.234;0.736;0.124;1.512;0.036;-0.007;0.106;0.178;0.082;0.039;0.067;0.008;0.091
100738880;1007;1;7;38;88;2;0.0017;0.12;4;1;-0.008;-0.075;-1.31;-0.283;0.005;-0.005;2.863;-0.688;0;-0.083;2.459;-0.507;0.02;0.087;0.039;0.039;0.042;0.081;0.05;0.1
100938880;1009;1;9;38;88;2;0.0094;0.079;3;0;-0.027;-0.062;-1.612;-0.051;0.003;0.021;3.555;0.083;0.462;-0.084;2.737;0.067;0.011;0.058;-0.001;0.054;0.025;0.044;0.02;0.045
101138880;1011;1;11;38;88;2;0.0547;0.16;12;0;-0.035;-0.085;1.224;-0.092;0.022;-0.015;-0.533;0.065;-0.161;-0.077;-1.657;0.061;0.028;0.112;0.121;0.184;0.101;0.116;0.078;0.124
101338880;1013;1;13;38;88;2;0.0811;0.11;14;0;-0.096;-0.048;-0.645;-0.067;0.077;0.009;0.712;0.037;0.254;-0.057;-1.26;0.037;0.014;0.071;0.07;0.057;0.003;0.065;0.036;0.078
101738880;1017;1;17;38;88;2;0.0183;0.089;3;1;-0.002;-0.063;-1.704;-0.192;0.004;0.016;3.576;-0.54;0.382;-0.085;2.715;-0.476;0.013;0.052;-0.025;-0.034;0.098;0.055;0.08;0.069
103038880;1030;1;30;38;88;2;0.0085;0.13;4;0;-0.027;-0.075;-1.606;0;0.006;-0.018;2.616;0.141;-0.241;-0.083;2.794;0.076;0.022;0.09;0.143;0.156;0.042;0.09;0.126;0.097
104538880;1045;1;45;38;88;2;0.0052;0.124;14;0;-0.078;-0.059;-0.246;-0.077;0.063;0.006;0.383;0.042;0.204;-0.063;-1.471;0.043;0.017;0.086;0.09;0.165;0.052;0.092;0.139;0.086
200538880;2005;2;5;38;88;2;0.0083;0.086;1;0;-0.027;-0.068;-2.811;-0.011;0.004;0.024;5.422;0.12;0.52;-0.084;4.395;0.077;0.012;0.04;0.099;0.086;0.031;0.071;0.027;0.048
200838880;2008;2;8;38;88;2;0.0041;0.134;11;0;-0.036;-0.077;1.278;-0.084;0.022;-0.004;0.037;0.057;0.036;-0.078;-1.089;0.054;0.023;0.096;0.09;0.071;0.145;0.107;0.052;0.092
201538880;2015;2;15;38;88;2;0.0007;0.109;4;1;-0.003;-0.071;-1.156;-0.206;0.005;0.004;2.935;-0.59;0.166;-0.084;2.291;-0.49;0.018;0.077;0.061;-0.003;0.111;0.078;0.112;0.084
201638880;2016;2;16;38;88;2;0.0177;0.118;3;1;-0.012;-0.074;-2.012;-0.403;0.005;-0.005;3.643;-0.796;-0.007;-0.083;3.191;-0.516;0.02;0.086;0.018;0.173;0.144;0.095;0.171;0.081
201938880;2019;2;19;38;88;2;0.0062;0.102;13;0;-0.082;-0.048;0.099;-0.066;0.065;0.009;0.615;0.037;0.243;-0.064;-1.119;0.036;0.013;0.08;0.084;0.049;0.096;0.072;0.071;0.061
202638880;2026;2;26;38;88;2;0.0114;0.127;13;0;-0.058;-0.066;0.606;-0.081;0.045;0.003;0.15;0.046;0.152;-0.071;-1.41;0.046;0.019;0.091;0.098;0.048;0.082;0.095;0.112;0.08
202838880;2028;2;28;38;88;2;0.0084;0.164;16;1;-0.118;-0.062;-2.842;-0.273;0.101;0.006;0.74;-0.059;0.237;-0.009;-1.255;-0.223;0.014;0.13;0.135;0.155;0.075;0.135;0.127;0.123
204038880;2040;2;40;38;88;2;0.0004;0.121;10;0;-0.034;-0.072;1.221;-0.079;0.02;0.001;0.35;0.056;0.109;-0.08;-0.698;0.052;0.02;0.083;0.092;0.097;0.081;0.068;0.085;0.09
204838880;2048;2;48;38;88;2;0.002;0.136;3;0;-0.027;-0.073;-2.263;0.054;0.006;-0.032;3.248;0.182;-0.53;-0.084;3.564;0.076;0.024;0.083;0.03;0.041;0.185;0.087;0.14;0.11
300638880;3006;3;6;38;88;2;0.0069;0.115;20;1;-0.776;0.007;-20.169;-1.077;0.518;0.059;10.35;0.529;1.121;0.219;4.2;0.212;-0.006;0.069;0.017;0.026;0.042;0.083;0.152;0.075
301438880;3014;3;14;38;88;2;0.0836;0.105;7;0;-0.028;-0.07;0.373;-0.071;0.009;0.006;1.366;0.067;0.192;-0.082;0.535;0.058;0.017;0.08;0.12;0.054;0.066;0.056;0.015;0.063
400238880;4002;4;2;38;88;2;0.0043;0.177;14;0;-0.045;-0.089;0.562;-0.102;0.032;-0.018;-0.875;0.063;-0.185;-0.073;-2.376;0.063;0.031;0.141;0.094;0.042;0.137;0.149;0.105;0.143
401038880;4010;4;10;38;88;2;0.0063;0.112;6;0;-0.026;-0.074;-0.158;-0.064;0.006;0.002;1.831;0.08;0.134;-0.083;1.157;0.065;0.018;0.075;0.049;0.07;0.083;0.083;0.028;0.087
401238880;4012;4;12;38;88;2;0.0438;0.082;12;0;-0.085;-0.037;0.34;-0.057;0.066;0.011;0.757;0.033;0.258;-0.067;-0.866;0.031;0.01;0.054;0.077;-0.07;0.037;0.031;0.024;0.045
601838880;6018;6;18;38;88;2;0.0882;0.101;0;0;-0.027;-0.072;-3.136;0.059;0.005;0.013;7.098;0.179;0.331;-0.084;5.269;0.077;0.016;0.068;0.1;0.06;0.04;0.051;0.088;0.061
100439880;1004;1;4;39;88;2;0.0025;0.109;2;1;0.23;-0.103;-1.487;0.056;-0.292;-0.02;3.574;-0.717;-0.261;-0.331;-1.398;-0.438;-0.007;0.081;0.157;0.059;0.047;0.086;0.046;0.079
100639880;1006;1;6;39;88;2;0.0018;0.181;18;1;0.272;-0.169;-9.247;-0.308;-0.243;-0.046;-4.62;-0.261;-0.692;-0.496;-10.217;-0.622;0.011;0.14;0.099;0.153;0.146;0.141;0.171;0.15
100739880;1007;1;7;39;88;2;0.0357;0.118;4;1;0.227;-0.104;-0.653;0.007;-0.289;-0.03;1.223;-0.648;-0.45;-0.342;-2.02;-0.438;-0.004;0.101;0.049;0.09;0.035;0.075;0.106;0.085
100939880;1009;1;9;39;88;2;0.0206;0.079;3;0;0.226;-0.118;-1.037;-0.18;-0.296;0.008;2.459;0.303;0.236;-0.288;-2.421;-0.163;-0.014;0.041;0.069;0.023;0.017;0.063;-0.054;0.041
101139880;1011;1;11;39;88;2;0.0409;0.15;12;0;0.257;-0.115;-3.326;-0.09;-0.29;-0.052;-4.492;0.193;-0.849;-0.276;-3.293;-0.18;-0.008;0.123;0.054;0.129;0.128;0.11;0.154;0.103
101339880;1013;1;13;39;88;2;0.0189;0.131;14;0;0.275;-0.111;-5.392;-0.039;-0.28;-0.038;-4.904;0.138;-0.593;-0.298;-3.281;-0.151;-0.008;0.098;-0.027;0.137;0.09;0.085;0.16;0.099
101739880;1017;1;17;39;88;2;0.023;0.124;3;1;0.23;-0.105;-1.064;0.043;-0.291;-0.036;2.526;-0.712;-0.562;-0.33;-1.736;-0.44;-0.004;0.086;0.125;0.053;0.129;0.083;0.033;0.088
103039880;1030;1;30;39;88;2;0.0037;0.152;4;0;0.232;-0.098;-0.77;-0.178;-0.295;-0.068;1.759;0.371;-1.15;-0.303;-2.268;-0.156;0;0.101;0.178;0.125;0.133;0.114;0.091;0.129
104539880;1045;1;45;39;88;2;0.0101;0.152;14;0;0.271;-0.124;-5.277;-0.058;-0.285;-0.051;-5.211;0.159;-0.812;-0.287;-3.139;-0.17;-0.009;0.11;0.037;0.165;0.182;0.108;0.133;0.115
200539880;2005;2;5;39;88;2;0.0402;0.125;1;0;0.231;-0.104;-2.902;-0.199;-0.295;-0.038;5.349;0.397;-0.594;-0.306;-1.463;-0.165;-0.006;0.085;0.13;0.197;0.125;0.114;0.111;0.09
200839880;2008;2;8;39;88;2;0.0086;0.106;11;0;0.254;-0.095;-2.732;-0.066;-0.285;-0.024;-3.545;0.162;-0.357;-0.277;-3.219;-0.161;-0.008;0.061;0.051;0.06;0.079;0.078;0.025;0.068
201539880;2015;2;15;39;88;2;0.0129;0.082;4;1;0.217;-0.09;-0.436;-0.072;-0.283;-0.005;0.582;-0.514;0.001;-0.382;-1.682;-0.456;-0.008;0.032;0.132;0.01;0.011;0.044;0.067;0.052
201639880;2016;2;16;39;88;2;0.0103;0.142;3;1;0.231;-0.106;-1.184;0.054;-0.292;-0.057;2.738;-0.75;-0.946;-0.323;-1.755;-0.443;-0.001;0.122;0.066;-0.008;0.14;0.125;0.114;0.108
201939880;2019;2;19;39;88;2;0.0091;0.107;13;0;0.27;-0.093;-4.468;-0.03;-0.278;-0.026;-4.297;0.131;-0.383;-0.297;-3.327;-0.138;-0.007;0.065;0.104;0.049;0.057;0.079;0.097;0.073
202639880;2026;2;26;39;88;2;0.0084;0.154;13;0;0.263;-0.121;-4.23;-0.077;-0.288;-0.054;-4.931;0.179;-0.872;-0.28;-3.194;-0.179;-0.009;0.101;0.078;0.148;0.146;0.122;0.208;0.114
202839880;2028;2;28;39;88;2;0.0455;0.148;16;1;0.255;-0.136;-7.561;-0.329;-0.243;-0.037;-4.018;-0.261;-0.549;-0.495;-8.835;-0.628;0.006;0.101;0.124;0.106;0.119;0.113;0.146;0.104
204039880;2040;2;40;39;88;2;0.0027;0.133;10;0;0.247;-0.105;-1.917;-0.11;-0.292;-0.042;-3.335;0.214;-0.662;-0.274;-3.396;-0.177;-0.008;0.119;0.053;0.127;0.085;0.078;0.119;0.101
204839880;2048;2;48;39;88;2;0.0096;0.123;3;0;0.231;-0.104;-1.22;-0.183;-0.295;-0.036;2.821;0.362;-0.551;-0.301;-2.093;-0.159;-0.006;0.103;0.119;0.113;0.144;0.1;0.105;0.095
300639880;3006;3;6;39;88;2;0.0156;0.137;20;1;0.283;-0.12;-11.159;-0.285;-0.197;-0.027;-3.847;-0.193;-0.388;-0.54;-13.315;-0.725;0.007;0.1;0.138;0.116;0.094;0.087;0.147;0.083
301439880;3014;3;14;39;88;2;0.035;0.138;7;0;0.236;-0.102;-0.623;-0.154;-0.295;-0.049;-1.306;0.292;-0.792;-0.286;-3.241;-0.165;-0.005;0.097;0.088;0.111;0.148;0.104;0.105;0.106
400239880;4002;4;2;39;88;2;0.0073;0.158;14;0;0.27;-0.128;-5.229;-0.064;-0.286;-0.055;-5.312;0.165;-0.885;-0.285;-3.12;-0.175;-0.009;0.119;0.116;0.208;0.114;0.111;0.13;0.12
401039880;4010;4;10;39;88;2;0.0022;0.104;6;0;0.232;-0.105;-0.582;-0.155;-0.296;-0.019;-0.385;0.267;-0.248;-0.28;-3.094;-0.167;-0.01;0.079;-0.045;0.057;0.134;0.081;0.135;0.065
401239880;4012;4;12;39;88;2;0.0083;0.105;12;0;0.261;-0.093;-3.557;-0.045;-0.281;-0.024;-3.927;0.144;-0.353;-0.286;-3.231;-0.149;-0.007;0.059;0.068;0.045;0.131;0.079;0.113;0.066
601839880;6018;6;18;39;88;2;0.0074;0.147;0;0;0.231;-0.097;-4.331;-0.212;-0.294;-0.066;6.773;0.418;-1.113;-0.309;-1.174;-0.171;0;0.125;0.139;0.08;0.122;0.109;0.136;0.122
100440880;1004;1;4;40;88;2;0.0187;0.068;2;1;-0.466;-0.015;-4.967;-0.662;-0.182;0.016;4.144;-0.544;0.368;-0.167;1.904;-0.599;-0.012;0.05;0.11;0.003;0.02;0.025;0.126;0.045
100640880;1006;1;6;40;88;2;0.0297;0.136;18;1;-0.294;0.003;-5.824;-0.483;0.061;0.007;0.981;0.044;0.238;-0.419;-8.048;-0.472;0.007;0.103;0.047;0.021;0.124;0.091;0.156;0.1
100740880;1007;1;7;40;88;2;0.0641;0.122;4;1;-0.459;-0.012;-3.539;-0.66;-0.178;-0.02;3.032;-0.644;-0.274;-0.149;0.577;-0.616;-0.002;0.084;0.104;0.14;0.089;0.103;0.172;0.08
100940880;1009;1;9;40;88;2;0.0183;0.08;3;0;-0.48;-0.017;-2.017;0.059;-0.177;0.009;3.421;0.204;0.261;-0.093;-3.643;-0.021;-0.003;0.047;0.033;0.042;0.105;0.055;0.071;0.048
101140880;1011;1;11;40;88;2;0.0316;0.171;12;0;-0.425;-0.011;-1.564;0.016;-0.149;-0.048;-2.343;0.162;-0.759;-0.053;-0.75;-0.063;-0.016;0.134;0.126;0.097;0.089;0.131;0.157;0.13
101340880;1013;1;13;40;88;2;0.005;0.163;14;0;-0.389;-0.011;-3.384;0.007;-0.122;-0.033;-2.358;0.113;-0.482;-0.024;0.777;-0.091;-0.023;0.128;0.077;0.13;0.128;0.111;0.195;0.129
101740880;1017;1;17;40;88;2;0.0024;0.153;3;1;-0.458;-0.012;-3.762;-0.632;-0.175;-0.065;4.837;-0.898;-1.141;-0.129;0.889;-0.659;0.004;0.114;0.172;0.152;0.084;0.13;0.064;0.129
103040880;1030;1;30;40;88;2;0.0051;0.133;4;0;-0.462;-0.01;-2.479;0.002;-0.173;-0.032;3.081;0.563;-0.485;-0.102;-1.889;0.042;-0.004;0.099;0.152;0.054;0.107;0.115;0.096;0.098
104540880;1045;1;45;40;88;2;0.0109;0.117;14;0;-0.376;-0.016;-4.341;0.006;-0.081;-0.01;-1.37;0.082;-0.081;-0.025;0.536;-0.096;-0.011;0.088;0.071;0.038;0.047;0.083;0.05;0.077
200540880;2005;2;5;40;88;2;0.0151;0.134;1;0;-0.459;-0.011;-3.768;-0.054;-0.174;-0.036;8.896;0.904;-0.578;-0.118;1.399;0.091;-0.002;0.096;0.088;0.095;0.096;0.101;0.107;0.104
200840880;2008;2;8;40;88;2;0.0448;0.106;11;0;-0.423;-0.014;-1.245;0.02;-0.128;-0.01;-1.05;0.099;-0.091;-0.061;-1.109;-0.071;-0.005;0.064;0.139;-0.056;0.135;0.069;0.124;0.08
201540880;2015;2;15;40;88;2;0.0016;0.098;4;1;-0.46;-0.013;-3.558;-0.655;-0.178;-0.004;2.827;-0.56;0.022;-0.165;0.68;-0.602;-0.006;0.068;-0.02;0.112;0.14;0.058;0.018;0.06
201640880;2016;2;16;40;88;2;0.0274;0.141;3;1;-0.458;-0.01;-3.887;-0.645;-0.176;-0.044;4.603;-0.821;-0.72;-0.133;1.011;-0.648;0.001;0.123;0.143;0.03;0.136;0.096;0.068;0.119
201940880;2019;2;19;40;88;2;0.0171;0.093;13;0;-0.388;-0.017;-3.387;0.009;-0.075;-0.003;-0.998;0.076;0.02;-0.047;-0.283;-0.086;-0.002;0.059;0.064;0.084;0.014;0.067;0.045;0.06
202640880;2026;2;26;40;88;2;0.0052;0.15;13;0;-0.402;-0.011;-2.465;0.011;-0.128;-0.029;-2.02;0.113;-0.411;-0.036;0.111;-0.083;-0.017;0.123;0.196;0.1;0.074;0.12;0.052;0.11
202840880;2028;2;28;40;88;2;0.004;0.218;16;1;-0.401;-0.009;-0.607;-0.537;-0.12;-0.065;-3.852;-0.391;-1.037;-0.201;-5.61;-0.473;0.011;0.196;0.178;0.181;0.253;0.175;0.143;0.173
204040880;2040;2;40;40;88;2;0.0084;0.099;10;0;-0.437;-0.014;-0.785;0.025;-0.138;-0.007;-0.706;0.102;-0.046;-0.071;-1.607;-0.064;-0.003;0.083;0.076;0.003;0.018;0.08;0.051;0.066
204840880;2048;2;48;40;88;2;0.0018;0.113;3;0;-0.466;-0.011;-2.545;0.023;-0.174;-0.007;4.162;0.454;-0.024;-0.098;-2.188;0.026;-0.005;0.073;-0.014;0.138;0.093;0.07;0.049;0.084
300640880;3006;3;6;40;88;2;0.0399;0.112;20;1;-0.202;0.005;-8.498;-0.422;0.164;0.018;3.355;0.176;0.414;-0.533;-10.946;-0.554;0.01;0.068;0.078;0.133;0.054;0.077;0.167;0.072
